"Gene.names","Podo","PT.A","PT.B","PT.C","DL","tAL","TAL","DCT","CNT","PC","IC.PC","IC.A","IC.B","vSMC","Mono","Macro","NKcell","Tcell","Bcell","AVR","AEA.DVR","GC","Peri","Mesangial"
"AGRN",99.3601208219069,3.71683271510016,73.2783535112018,169.744969350982,77.8559928548764,107.023132821121,74.0280029636154,81.6033368534098,65.9017131483544,135.19405062336,49.1598968127697,27.0501498231926,8.69104214286335,14.1517110597981,3.39671028608792,5.52321406873088,0,0,0,19.1063832178521,21.0224772326572,27.8058609051022,16.5975890816317,23.5488048981514
"RP11-54O7.18",0,0,0,0,1.46898099726182,0.416432423428488,0,0,0,0,0,0,0,0,0,0,4.51375567040556,0,0,0,0,0,0,0
"RNF223",0,0.256333290696563,1.26341988812417,0,10.2828669808327,70.3770795594145,0.623831485648445,2.75454301614885,15.5498424282634,25.1523815113228,6.67603536963539,1.15457956562408,4.34552107143168,1.17930925498317,0,0.690401758591359,0,0,0,0,0,0,0,0
"C1orf159",0,1.28166645348281,3.15854972031042,3.35022965824307,4.40694299178546,5.41362150457035,3.32710125679171,3.09886089316746,1.48093737412032,5.24007948152558,1.82073691899147,2.30915913124815,0,2.35861850996634,5.09506542913189,0.690401758591359,4.51375567040556,0,0,2.62244475539147,6.07316008943429,4.2778247546311,4.74216830903762,7.84960163271714
"LINC01342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-465B22.8",0,1.02533316278625,20.8464281540488,7.8172025359005,24.9726769534509,24.5695129822808,9.77335994182563,11.362489941614,34.0615596047674,17.816270237187,19.1177376494104,11.0509758424019,4.34552107143168,1.17930925498317,0,0,0,5.18627814528321,0,0.374634965055924,1.86866464290286,0.712970792438517,2.37108415451881,0
"TTLL10-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374634965055924,0.934332321451429,0,0,0
"TTLL10",0,0,0.631709944062084,0,0,1.24929727028546,1.24766297129689,0.688635754037213,0.740468687060162,0,1.21382461266098,0.164939937946297,0,0,0,0,0,0,0,2.24780979033554,3.73732928580572,3.56485396219258,2.37108415451881,0
"TNFRSF18",0,0,2.52683977624834,7.8172025359005,4.40694299178546,3.33145938742791,0,0,0,1.04801589630512,0.910368459495735,0.164939937946297,0,1.17930925498317,5.09506542913189,17.9504457233753,67.7063350560834,28.5245297990577,14.9354043760735,0.374634965055924,0.467166160725715,1.42594158487703,0,0
"TNFRSF4",0,1.02533316278625,1.26341988812417,1.11674321941436,0,1.24929727028546,0.415887657098963,0.344317877018607,0,0,1.21382461266098,0.329879875892593,0,1.17930925498317,16.9835514304396,42.8049090326643,45.1375567040556,82.9804503245313,0,14.610763637181,28.0299696435429,78.4267871682369,14.2265049271129,0
"SDF4",178.848217479432,36.3993272789119,80.2271628958847,90.456200772563,71.9800688658292,124.513294605118,59.2639911366023,56.8124497080701,64.4207757742341,62.8809537783069,65.8499852368581,64.9863355508408,91.2559425000652,58.9654627491586,33.9671028608792,51.0897301357606,49.6513123744612,28.5245297990577,29.870808752147,77.5494377665762,93.4332321451429,88.4083782623761,68.7614404810455,204.089642450646
"B3GALT6",0,2.43516626161734,25.2683977624834,17.8678915106297,13.2208289753564,15.8244320902825,4.15887657098963,5.1647681552791,4.44281212236097,3.14404768891535,10.9244215139488,5.93783776606668,13.036563214295,2.35861850996634,10.1901308582638,7.59441934450495,0,2.5931390726416,14.9354043760735,8.99123916134217,8.87615705378858,12.8334742638933,4.74216830903762,0
"FAM132A",0,29.9909950114978,8.84393921686918,2.23348643882872,1.46898099726182,0.416432423428488,0,0.344317877018607,0.740468687060162,0,0.60691230633049,0.329879875892593,4.34552107143168,0,1.69835514304396,0,4.51375567040556,0,0,8.99123916134217,3.27016312508,14.2594158487703,2.37108415451881,0
"RP5-902P8.12",0,0,0,0,0,0,0,0.344317877018607,0,0,0,0,0,1.17930925498317,0,0.690401758591359,0,0,0,0,0.467166160725715,0,0,0
"UBE2J2",39.7440483287628,26.5304955870942,56.8538949655876,49.1367016542317,24.9726769534509,42.8925396131343,17.8831692552554,15.4943044658373,20.7331232376845,22.0083338224074,27.6145099380373,25.0708705678371,26.0731264285901,24.7654943546466,16.9835514304396,22.0928562749235,54.1650680448667,15.5588344358496,29.870808752147,23.2273678334673,24.2926403577372,37.7874519992414,21.3397573906693,15.6992032654343
"RP5-902P8.10",0,0,0,0,0,0.416432423428488,0,0,0,0,0,0,0,1.17930925498317,0,0,0,0,0,0,0,0.712970792438517,0,0
"SCNN1D",0,0.768999872089688,0.631709944062084,5.58371609707179,0,1.66572969371395,0.623831485648445,3.09886089316746,1.48093737412032,2.09603179261023,0.60691230633049,0.329879875892593,0,0,0,0,0,0,0,0.749269930111847,0.934332321451429,0,0,0
"ACAP3",0,2.81966619766219,14.5293287134279,20.1013779494584,1.46898099726182,14.1587023965686,9.56541611327615,10.3295363105582,8.14515555766178,5.24007948152558,10.0140530544531,6.10277770401297,4.34552107143168,9.43447403986537,10.1901308582638,6.21361582732224,4.51375567040556,5.18627814528321,0,9.36587412639809,14.0149848217714,13.5464450563318,23.7108415451881,7.84960163271714
"PUSL1",0,7.04916549415547,8.2122292728071,3.35022965824307,4.40694299178546,8.74508089199825,2.07943828549482,5.1647681552791,3.70234343530081,4.19206358522046,6.0691230633049,7.75217708347594,17.3820842857267,4.71723701993268,5.09506542913189,4.83281231013952,0,2.5931390726416,29.870808752147,4.49561958067108,2.33583080362857,5.70376633950814,2.37108415451881,0
"CPSF3L",79.4880966575255,15.508164087142,26.5318176506075,31.268810143602,30.8486009424982,24.5695129822808,26.8247538828831,21.6920262521722,12.5879676800227,16.7682543408818,16.3866322709232,23.0915913124815,13.036563214295,25.9448036096298,20.3802617165275,15.1888386890099,4.51375567040556,12.965695363208,14.9354043760735,19.1063832178521,22.4239757148343,38.5004227916799,18.9686732361505,15.6992032654343
"CPTP",19.8720241643814,6.28016562206578,13.8976187693659,6.70045931648615,8.81388598357092,13.3258375497116,16.0116747983101,20.3147547440978,12.5879676800227,11.5281748593563,14.5658953519318,18.8031529258778,8.69104214286335,7.07585552989903,3.39671028608792,1.38080351718272,9.02751134081112,12.965695363208,0,5.61952447583885,10.2776555359657,21.3891237731555,0,7.84960163271714
"TAS1R3",0,0,0,0,0,0,0.415887657098963,0,0,0,0.303456153165245,0,0,0,0,0,0,2.5931390726416,0,0,0.467166160725715,0.712970792438517,0,0
"DVL1",39.7440483287628,3.20416613370703,6.94880938468293,12.2841754135579,7.3449049863091,17.4901617839965,13.3084050271668,13.084079326707,4.44281212236097,6.28809537783069,16.6900884240885,13.6900148495426,0,8.2551647848822,5.09506542913189,1.38080351718272,0,2.5931390726416,0,15.3600335672929,9.81048937524001,13.5464450563318,11.8554207725941,0
"MXRA8",317.952386630102,1.92249968022422,7.58051932874501,63.6543635066184,0,0.832864846856976,0.831775314197926,0,0,0,0,0.164939937946297,0,50.7102979642764,0,0,0,0,0,1.49853986022369,4.67166160725715,1.42594158487703,26.0819256997069,188.390439185211
"AURKAIP1",218.592265808195,353.739941161256,178.77391416957,135.125929549137,201.250396624869,194.890374164532,178.831692552554,147.712369240982,165.864985901476,151.962304964242,195.729218791583,209.638661129743,225.967095714447,125.006781028216,105.298018868726,101.48905851293,103.816380419328,80.3873112518898,104.547830632514,101.526075530155,125.200531074492,137.603362940634,87.730113717196,94.1952195926057
"CCNL2",59.6160724931442,11.406831435997,38.5343065877872,58.0706474095466,38.1935059288073,27.9009723697087,30.3597989682243,47.1715491515491,34.0615596047674,33.5365086817637,37.3251068393251,31.17364827185,30.4186475000217,48.35167945431,8.49177571521981,15.8792404476013,18.0550226816222,25.931390726416,14.9354043760735,58.4430545487241,48.1181145547486,89.8343198472531,59.2771038629703,7.84960163271714
"MRPL20",198.720241643814,266.586622324425,138.976187693659,118.374781257922,227.692054575582,169.071563911966,127.885454557931,115.690806678252,138.46764448025,144.626193690106,138.679461996517,142.673046323547,143.402195357245,170.99984197256,90.01282258133,94.5850409270163,130.898914441761,85.573589397173,74.6770218803674,91.0362965085894,108.382549288366,126.908801054056,78.2457770991208,125.593626123474
"RP4-758J18.13",0,0.128166645348281,0,0,0,0,0.415887657098963,0.688635754037213,0,1.04801589630512,0,0.164939937946297,0,1.17930925498317,0,0.690401758591359,0,0,0,0.374634965055924,1.40149848217714,1.42594158487703,2.37108415451881,0
"ANKRD65",59.6160724931442,0.768999872089688,6.31709944062084,22.3348643882872,1.46898099726182,9.99437816228371,5.82242719938548,1.72158938509303,0.740468687060162,1.04801589630512,3.03456153165245,4.12349844865741,13.036563214295,7.07585552989903,0,1.38080351718272,0,0,0,17.9824783226843,7.94182473233715,29.2318024899792,11.8554207725941,0
"RP4-758J18.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM88B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP4-758J18.10",0,0,0,0,0,0,0,0,0,1.04801589630512,0,0,0,1.17930925498317,0,0,0,0,0,0.749269930111847,0.934332321451429,0,0,0
"VWA1",79.4880966575255,2.0506663255725,6.31709944062084,22.3348643882872,10.2828669808327,47.8897286942761,18.2990569123544,11.7068078186326,11.1070303059024,14.6722225482716,13.655526892436,7.09241733169075,26.0731264285901,12.9724018048149,0,0.690401758591359,0,0,0,232.648313299729,27.0956373220914,160.418428298666,92.4722820262337,0
"ATAD3C",39.7440483287628,4.61399923253813,4.42196960843459,8.93394575531486,16.15879096988,18.3230266308535,11.0210229131225,9.64090055652098,13.3284363670829,9.43214306674604,14.2624391987665,13.5250749115963,0,1.17930925498317,0,1.38080351718272,0,0,0,5.99415944089478,7.47465857161143,7.84267871682369,4.74216830903762,7.84960163271714
"ATAD3B",19.8720241643814,2.17883297092078,11.3707789931175,11.1674321941436,4.40694299178546,8.32864846856976,6.86214634213289,6.88635754037213,7.40468687060162,6.28809537783069,8.19331613546161,5.27807801428149,4.34552107143168,4.71723701993268,3.39671028608792,4.83281231013952,9.02751134081112,5.18627814528321,0,13.1122237769573,9.81048937524001,11.4075326790163,9.48433661807525,0
"ATAD3A",0,5.89566568602094,5.68538949655876,4.46697287765743,5.87592398904728,10.4108105857122,7.69392165633082,8.26362904844656,3.70234343530081,9.43214306674604,8.49677228862686,9.5665164008852,13.036563214295,8.2551647848822,5.09506542913189,4.14241055154816,4.51375567040556,0,0,9.74050909145401,5.13882776798286,8.5556495092622,9.48433661807525,7.84960163271714
"TMEM240",0,0,0,1.11674321941436,0,0,0.831775314197926,1.37727150807443,0,0,0.303456153165245,0,0,1.17930925498317,0,0,0,0,14.9354043760735,0,0.467166160725715,0,0,0
"SSU72",119.232144986288,160.3364733307,160.454325791769,89.3394575531486,176.277719671418,152.830699398255,84.21725056254,74.0283435590004,103.665616188423,113.185716800952,122.596285878759,131.127250667306,147.747716428677,112.034379223401,105.298018868726,91.8234338926508,117.357647430545,101.132423833023,74.6770218803674,85.7914069978065,103.710887681109,91.2602614321302,59.2771038629703,102.044821225323
"RP5-832C2.5",0,0.384499936044844,2.52683977624834,3.35022965824307,4.40694299178546,1.24929727028546,1.24766297129689,2.06590726211164,1.48093737412032,7.33611127413581,1.82073691899147,1.64939937946297,8.69104214286335,7.07585552989903,0,6.90401758591359,9.02751134081112,2.5931390726416,14.9354043760735,11.6136839167336,9.81048937524001,8.5556495092622,11.8554207725941,7.84960163271714
"AL645728.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1orf233",0,0,0,3.35022965824307,0,3.33145938742791,4.15887657098963,6.88635754037213,1.48093737412032,0,3.64147383798294,2.14421919330186,4.34552107143168,0,0,2.07120527577408,0,0,0,0,0.467166160725715,0,0,0
"RP11-345P4.9",0,5.38299910462782,5.68538949655876,14.5176618523866,13.2208289753564,12.0765402794262,7.9018654848803,7.23067541739074,5.92374949648129,5.24007948152558,8.8002284417921,7.25735726963705,8.69104214286335,7.07585552989903,1.69835514304396,6.90401758591359,4.51375567040556,2.5931390726416,0,4.12098461561516,9.34332321451429,2.13891237731555,7.11325246355644,0
"MIB2",39.7440483287628,16.7898305406249,22.741557986235,24.5683508271159,47.0073919123782,31.2324317571366,17.259337769607,16.1829402198745,14.8093737412032,26.2003974076279,20.6350184152367,19.2979727397167,21.7276053571584,25.9448036096298,13.5868411443517,7.59441934450495,81.2476020673001,36.3039470169825,0,18.7317482527962,18.6866464290286,14.9723866412089,18.9686732361505,70.6464146944543
"MMP23B",0,0.897166517437969,5.68538949655876,1.11674321941436,0,1.66572969371395,0,0.344317877018607,0,0,0,0.49481981383889,4.34552107143168,7.07585552989903,0,0.690401758591359,4.51375567040556,0,0,0.374634965055924,1.40149848217714,2.85188316975407,7.11325246355644,15.6992032654343
"CDK11B",39.7440483287628,8.20266530229001,24.6366878184213,31.268810143602,30.8486009424982,30.3995669102796,16.2196186268596,16.1829402198745,19.9926545506244,20.9603179261023,18.8142814962452,20.1226724294482,34.7641685714534,40.0965146694278,35.6654580039232,32.4488826537939,108.330136089733,64.8284768160401,164.289448136808,63.3133090944511,45.78228375112,54.8987510177658,33.1951781632634,0
"RP11-345P4.10",0,0.897166517437969,0,0,0,0.416432423428488,0.831775314197926,0,0.740468687060162,1.04801589630512,1.51728076582622,0.49481981383889,0,1.17930925498317,0,2.07120527577408,4.51375567040556,5.18627814528321,0,1.12390489516777,0.934332321451429,2.13891237731555,2.37108415451881,0
"SLC35E2B",19.8720241643814,5.89566568602094,14.5293287134279,21.2181211688728,14.6898099726182,21.2380535948529,22.873821140443,18.2488474819862,12.5879676800227,11.5281748593563,10.0140530544531,11.3808557182945,4.34552107143168,14.1517110597981,6.79342057217585,3.4520087929568,31.5962896928389,20.7451125811328,0,17.2332083925725,16.8179817861257,24.2410069429096,11.8554207725941,7.84960163271714
"RP11-345P4.7",0,0,0,0,0,0.416432423428488,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDK11A",59.6160724931442,6.1519989767175,14.5293287134279,16.7511482912154,16.15879096988,19.9887563245674,10.813079084573,11.362489941614,3.70234343530081,13.6242066519665,13.0486145861055,13.36013497365,4.34552107143168,30.6620406295625,25.4753271456594,25.5448650678803,81.2476020673001,49.2696423801905,89.6124262564409,68.93283357029,39.7091236616857,54.1857802253273,37.937346472301,7.84960163271714
"SLC35E2",0,0.384499936044844,2.52683977624834,0,1.46898099726182,2.08216211714244,1.45560679984637,1.03295363105582,0,0,0.303456153165245,0.49481981383889,0,1.17930925498317,0,2.07120527577408,4.51375567040556,0,0,1.49853986022369,0,4.2778247546311,0,0
"NADK",0,9.6124984011211,22.741557986235,4.46697287765743,13.2208289753564,18.3230266308535,10.1892475989246,15.8386223428559,15.5498424282634,12.5761907556614,18.8142814962452,16.6589337325759,17.3820842857267,7.07585552989903,32.2687477178353,15.8792404476013,9.02751134081112,5.18627814528321,0,16.4839384624606,15.8836494646743,12.8334742638933,7.11325246355644,31.3984065308686
"GNB1",158.976193315051,33.707827726598,118.761469483672,108.324092283193,52.8833159014255,94.9465925416953,49.9065188518756,50.9590457987538,63.6803070871739,48.2087312300353,80.1124244356247,70.7592333789612,56.4917739286118,79.0137200838725,93.4095328674179,91.8234338926508,49.6513123744612,15.5588344358496,29.870808752147,127.001253153958,168.179817861257,149.01089561965,137.522880962091,47.0976097963028
"RP1-140A9.1",0,0.512666581393125,0,1.11674321941436,1.46898099726182,0.416432423428488,0.207943828549482,0,0,0,0,0.49481981383889,0,1.17930925498317,0,0.690401758591359,4.51375567040556,2.5931390726416,0,0.374634965055924,0,0,0,0
"CALML6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM52",0,6.40833226741407,1.26341988812417,1.11674321941436,2.93796199452364,2.91502696399942,1.03971914274741,0.688635754037213,1.48093737412032,0,2.42764922532196,5.77289782812038,4.34552107143168,0,1.69835514304396,0,0,2.5931390726416,0,1.87317482527962,1.86866464290286,1.42594158487703,0,0
"CFAP74",0,0.128166645348281,1.26341988812417,0,1.46898099726182,0.416432423428488,0,0.344317877018607,0,2.09603179261023,0.303456153165245,0,4.34552107143168,1.17930925498317,0,0,0,0,0,0.374634965055924,0.467166160725715,2.85188316975407,0,0
"RP11-547D24.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRD",0,0,0,0,0,0,0,0,0,1.04801589630512,0,0,0,1.17930925498317,0,0,0,0,0,0,0.467166160725715,2.13891237731555,2.37108415451881,0
"RP11-547D24.3",0,0.128166645348281,0,0,0,0,0.415887657098963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRKCZ",39.7440483287628,18.9686635115456,10.7390690490554,11.1674321941436,5.87592398904728,16.6572969371395,12.0607420558699,11.7068078186326,8.14515555766178,7.33611127413581,13.9589830456013,13.8549547874889,8.69104214286335,1.17930925498317,3.39671028608792,2.76160703436544,4.51375567040556,5.18627814528321,0,1.49853986022369,2.33583080362857,4.99079554706962,0,0
"RP5-892K4.1",19.8720241643814,0.128166645348281,0.631709944062084,0,1.46898099726182,1.24929727028546,0,0,0,0,0.60691230633049,0.49481981383889,4.34552107143168,0,0,0.690401758591359,0,0,0,1.12390489516777,0,1.42594158487703,0,0
"RP11-181G12.2",0,0,0.631709944062084,2.23348643882872,2.93796199452364,0.416432423428488,0.207943828549482,0.344317877018607,2.22140606118048,0,0.303456153165245,0.164939937946297,0,1.17930925498317,0,0,0,0,0,0.749269930111847,0.934332321451429,0.712970792438517,0,0
"FAAP20",79.4880966575255,141.495976464503,127.605408700541,81.5222550172481,173.339757676895,116.184646136548,60.0957664508002,58.8783569701817,51.0923394071512,83.8412717044092,79.8089682824594,84.4492482285038,95.6014635714969,82.551647848822,66.2358505787145,68.3497741005446,85.7613577377057,38.8970860896241,59.7416175042939,86.1660419628624,80.3525796448229,104.093735696023,66.3903563265267,109.89442285804
"RP11-181G12.4",0,0.128166645348281,0,0,0,0.416432423428488,0,0.344317877018607,0,1.04801589630512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SKI",39.7440483287628,3.58866606975188,44.851406028408,87.1059711143199,27.9106389479746,36.2296208382785,12.6845735415184,14.8056687118001,8.14515555766178,15.7202384445767,12.1382461266098,9.7314563388315,4.34552107143168,54.2482257292259,8.49177571521981,27.6160703436544,9.02751134081112,25.931390726416,0,85.4167720327506,92.0317336629658,54.8987510177658,94.8433661807525,39.2480081635857
"MORN1",0,6.53649891276235,5.05367955249668,2.23348643882872,7.3449049863091,4.58075665771337,4.57476422808859,2.75454301614885,3.70234343530081,1.04801589630512,3.33801768481769,2.63903900714074,13.036563214295,5.89654627491586,1.69835514304396,0.690401758591359,4.51375567040556,0,0,2.24780979033554,1.86866464290286,1.42594158487703,4.74216830903762,0
"RER1",79.4880966575255,67.6719887438925,77.7003231196364,55.8371609707179,108.704593797375,149.915672434256,92.1191160474203,84.3578798695586,93.2990545695804,138.338098312275,112.582232824306,126.014112590971,165.129800714404,62.5033905141081,52.6490094343628,62.8265600318137,49.6513123744612,49.2696423801905,0,46.8293706319905,70.0749241088572,66.3062836967821,37.937346472301,102.044821225323
"PEX10",19.8720241643814,15.508164087142,15.7927486015521,16.7511482912154,17.6277719671418,24.5695129822808,12.8925173700679,12.0511256956512,11.8474989929626,19.9123020297972,18.2073691899147,19.7927925535556,21.7276053571584,10.6137832948485,1.69835514304396,5.52321406873088,0,2.5931390726416,0,11.2390489516777,17.2851479468514,9.98159109413924,9.48433661807525,7.84960163271714
"PLCH2",0,14.9954975057489,4.42196960843459,0,0,0.832864846856976,0,0,0,0,0,0,0,1.17930925498317,0,0,13.5412670112167,2.5931390726416,0,0.374634965055924,0,0,0,0
"RP3-395M20.2",0,0.256333290696563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP3-395M20.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PANK4",19.8720241643814,2.69149955231391,2.52683977624834,10.0506889747292,2.93796199452364,2.91502696399942,6.86214634213289,8.95226480248377,4.44281212236097,1.04801589630512,6.37257921647014,6.26771764195927,4.34552107143168,7.07585552989903,1.69835514304396,0.690401758591359,9.02751134081112,5.18627814528321,0,5.99415944089478,6.07316008943429,8.5556495092622,7.11325246355644,0
"HES5",0,0.128166645348281,0,0,0,0.832864846856976,0,0,0,0,0,0,0,8.2551647848822,0,0.690401758591359,0,0,0,2.62244475539147,9.34332321451429,5.70376633950814,7.11325246355644,0
"RP3-395M20.12",0,3.84499936044844,3.79025966437251,3.35022965824307,11.7518479780946,13.7422699731401,14.7640118270132,7.23067541739074,13.3284363670829,11.5281748593563,5.15875460380916,2.14421919330186,0,16.5103295697644,44.157233719143,34.520087929568,40.62380103365,7.77941721792481,0,1.87317482527962,11.2119878574172,4.2778247546311,4.74216830903762,0
"RP3-395M20.8",0,5.76749904067266,7.58051932874501,4.46697287765743,8.81388598357092,2.49859454057093,0.415887657098963,4.47613240124189,5.92374949648129,10.4801589630512,6.67603536963539,6.26771764195927,8.69104214286335,1.17930925498317,1.69835514304396,6.21361582732224,4.51375567040556,2.5931390726416,0,6.3687944059507,5.13882776798286,14.2594158487703,4.74216830903762,0
"TNFRSF14",79.4880966575255,24.9924958429149,30.3220773149801,24.5683508271159,29.3796199452364,19.5723239011389,6.86214634213289,6.88635754037213,10.3665616188423,26.2003974076279,14.2624391987665,13.1951950357037,0,17.6896388247476,66.2358505787145,49.7089266185779,58.6788237152723,59.6421986707569,29.870808752147,38.9620363658161,38.7747913402343,83.4175827153065,45.0505989358574,15.6992032654343
"RP3-395M20.9",0,0.512666581393125,0,0,0,0,0,0,0,1.04801589630512,0,0.164939937946297,0,0,0,1.38080351718272,0,2.5931390726416,0,0.749269930111847,2.33583080362857,0.712970792438517,0,0
"FAM213B",0,7.5618320755486,7.58051932874501,8.93394575531486,11.7518479780946,15.4079996668541,6.86214634213289,3.78749664720467,5.92374949648129,16.7682543408818,3.64147383798294,6.76253745579816,0,5.89654627491586,1.69835514304396,4.14241055154816,0,5.18627814528321,0,8.24196923123032,15.8836494646743,11.4075326790163,11.8554207725941,7.84960163271714
"MMEL1",0,0,0.631709944062084,0,1.46898099726182,3.33145938742791,0.207943828549482,0,0,8.38412717044092,0,0.329879875892593,4.34552107143168,0,1.69835514304396,0,0,0,0,2.24780979033554,14.4821509824972,12.1205034714548,2.37108415451881,0
"RP13-436F16.1",0,0,0,0,0,0,1.66355062839585,2.75454301614885,4.44281212236097,0,1.51728076582622,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC34",0,0.384499936044844,0.631709944062084,0,1.46898099726182,0.832864846856976,0.831775314197926,1.37727150807443,2.22140606118048,0,0.303456153165245,0,0,1.17930925498317,0,0,0,2.5931390726416,0,0,0.467166160725715,0.712970792438517,0,0
"RP11-740P5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-740P5.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC00982",0,0.512666581393125,0.631709944062084,3.35022965824307,4.40694299178546,21.6544860182814,124.142465644041,92.9658267950238,114.032177807265,48.2087312300353,75.2571259849807,27.3800296990852,21.7276053571584,9.43447403986537,5.09506542913189,0.690401758591359,0,0,0,0.374634965055924,8.40899089306286,0,2.37108415451881,0
"PRDM16",0,0.128166645348281,0,0,0,11.2436754325692,21.8341019976956,22.3806620062094,17.0307798023837,10.4801589630512,16.6900884240885,13.6900148495426,13.036563214295,15.3310203147812,0,0.690401758591359,0,0,0,0.374634965055924,24.7598065184629,1.42594158487703,2.37108415451881,0
"RP1-163G9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-22L13.1",0,0,0.631709944062084,0,0,0,0,0,0.740468687060162,0,0.303456153165245,0.164939937946297,0,0,0,0,0,0,0,0,1.86866464290286,0,0,0
"ARHGEF16",39.7440483287628,2.94783284301047,6.94880938468293,1.11674321941436,14.6898099726182,19.9887563245674,10.813079084573,12.7397614496884,5.18328080942113,14.6722225482716,10.3175092076183,9.5665164008852,4.34552107143168,0,0,0.690401758591359,0,0,0,1.12390489516777,0.934332321451429,1.42594158487703,2.37108415451881,0
"RP11-168F9.2",0,0,0.631709944062084,0,0,0,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEGF6",0,0.128166645348281,3.79025966437251,5.58371609707179,1.46898099726182,2.08216211714244,0.415887657098963,0,0.740468687060162,4.19206358522046,2.7311053784872,3.29879875892593,4.34552107143168,7.07585552989903,1.69835514304396,0,0,0,0,3.74634965055924,3.27016312508,0.712970792438517,0,0
"RP11-46F15.2",0,0.128166645348281,0,0,0,0,0,0,0,1.04801589630512,0,0,0,0,0,0,0,0,0,0,0,1.42594158487703,0,0
"TPRG1L",39.7440483287628,27.0431621684874,12.0024889371796,17.8678915106297,22.0347149589273,19.1558914777105,16.0116747983101,14.4613508347815,5.92374949648129,7.33611127413581,14.869351505097,14.5147145392741,4.34552107143168,16.5103295697644,11.8884860013077,9.66562462027903,9.02751134081112,10.3725562905664,0,17.2332083925725,36.4389605366057,25.6669485277866,7.11325246355644,15.6992032654343
"WRAP73",59.6160724931442,3.33233277905531,7.58051932874501,12.2841754135579,4.40694299178546,11.6601078559977,7.9018654848803,5.85340390931631,8.14515555766178,6.28809537783069,6.97949152280063,9.23663652499261,13.036563214295,7.07585552989903,1.69835514304396,5.52321406873088,9.02751134081112,2.5931390726416,29.870808752147,10.8644139866218,12.6134863395943,12.1205034714548,14.2265049271129,15.6992032654343
"TP73",0,0,0,0,0,0,0,0,0,0,0.303456153165245,0.824699689731483,0,0,0,0,0,0,0,0,0,0.712970792438517,0,0
"RP5-1092A11.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP5-1092A11.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TP73-AS1",0,2.0506663255725,5.05367955249668,7.8172025359005,1.46898099726182,5.83005392799883,5.40653954228652,4.82045027826049,2.96187474824065,2.09603179261023,6.97949152280063,4.6183182624963,0,4.71723701993268,0,4.14241055154816,0,0,0,5.99415944089478,5.60599392870858,12.8334742638933,14.2265049271129,0
"CCDC27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMIM1",39.7440483287628,101.507983115839,14.5293287134279,15.634405071801,27.9106389479746,12.4929727028546,20.1705513692997,14.4613508347815,11.8474989929626,9.43214306674604,12.441702279775,12.2055554080259,17.3820842857267,7.07585552989903,5.09506542913189,5.52321406873088,4.51375567040556,5.18627814528321,0,1.12390489516777,1.86866464290286,3.56485396219258,4.74216830903762,7.84960163271714
"LRRC47",59.6160724931442,15.1236641510972,17.0561684896763,18.9846347300441,27.9106389479746,18.739459054282,18.0911130838049,28.922701669563,11.8474989929626,15.7202384445767,19.7246499557409,17.6485733602537,8.69104214286335,22.4068758446803,3.39671028608792,6.21361582732224,9.02751134081112,5.18627814528321,0,13.4868587420133,19.62097875048,27.8058609051022,7.11325246355644,15.6992032654343
"RP1-286D6.5",0,0.128166645348281,0.631709944062084,2.23348643882872,0,0,0.207943828549482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
