"Gene.names","POD","PEC","PT_S1_S2","PT_S3","DTL1","ATL","M_TAL","C_TAL","DCT1","DCT2","CNT","CNT_PC","CNT_IC_A","CCD_PC","IC_A","IC_B","PC","IMCD","FIB","MYOF","VSMC","VSMC_P","MON","ncMON","MDC","MAC_M2","MAST","NK1","NKT","T","T_CYT","B","PL","EC_AVR","EC_AEA","EC_PTC","EC_GC","EC_LYM","MC","REN"
"SMIM36",0,0,0,0,0,0.117924889864049,0,0.0305127462573142,0,0,0,0,0,0,0.138887538593375,0,0,0,1.93294609979801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM100",4.47225858002809,1.06467359769179,5.24439000449778,2.17581984211707,1.68280759619349,1.17924889864049,1.24892748352352,0.671280417660912,0.578749476714015,0.378752012120064,0.486290261794362,2.78126594882193,0,0.29534711629721,0.27777507718675,0,1.65915685477464,0,0,1.37197548005422,0,6.01241424794179,0,1.83610217541386,0.214429680841791,1.27693535514765,0,0.446574705026243,1.93446297373386,0.367521939222162,0,0.670548846465995,0,1.62308942086546,6.36248033776673,1.46383709396132,3.5491786017656,4.45538488956215,0,0
"PCTP",8.94451716005617,2.12934719538358,23.0753160197902,11.15107669085,11.6674660002749,11.3207894269487,10.5378256422297,8.54356895204797,6.55916073609217,7.19628823028122,5.34919287973799,10.8469372004055,6.1467885456213,8.86041348891629,4.16662615780124,6.84278161809888,13.0179999374625,8.02449835578029,5.79883829939402,6.8598774002711,9.01428764591878,12.9498153032592,12.9270254332762,18.3610217541386,11.7936324462985,9.78983772279862,7.5945137232863,6.69862057539364,8.38267288618007,5.75784371448054,8.49420755717512,6.48197218250462,6.3021502936802,11.9026557530134,13.5925716306835,11.5277171149454,23.6611906784373,10.0246160015148,3.84948513136368,0
"AC090618.1",0,0,0,0,0.224374346159132,0,0,0.0610254925146283,0,0.378752012120064,0,0,0,0,0,0,0.12762745036728,0,0,0,0,0,0.215450423887936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANKFN1",0,0,0.28605763660897,0.543954960529268,0.56093586539783,0.589624449320246,0.546405774041542,0.36615295508777,0.38583298447601,0.378752012120064,1.45887078538309,0,1.61757593305824,1.03371490704023,0.694437692966874,0,0.765764702203679,1.89669961136625,0,0,0,0,0,1.83610217541386,0.643289042525373,0.425645118382549,0,0,0.32241049562231,0.428775595759189,0.606729111226794,0.223516282155332,0,0.541029806955155,0.867610955150009,0.731918546980662,0,0,0,0
"NOG",0,0,0,0.543954960529268,0.224374346159132,0.589624449320246,0.312231870880881,0.0305127462573142,0,0,0,0,0,0,0,0,0.12762745036728,0.145899970105096,0,1.37197548005422,0,0.92498680737566,0,0,0.964933563788059,0,0,0,0,2.51139991801811,0,0,0,0,0,0,0,1.11384622239054,0,0
"C17orf67",1.49075286000936,0,2.66987127501705,1.6318648815878,3.58998953854611,3.41982180605742,3.82484041829079,2.65460892438633,0.578749476714015,4.54502414544077,4.86290261794362,3.8937723283507,1.94109111966989,3.83951251186372,1.80553800171387,2.73711264723955,1.53152940440736,1.60489967115606,9.66473049899004,2.74395096010844,9.01428764591878,4.16244063319047,5.81716144497428,5.50830652624157,7.39782398904179,4.68209630220803,0,4.91232175528867,4.51374693871234,7.10542415829513,8.49420755717512,5.14087448957263,3.1510751468401,5.9513278765067,5.20566573090005,7.68514474329695,14.1967144070624,6.68307733434322,0,0
"AC106858.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DGKE",11.9260228800749,7.45271518384251,4.76762727681616,14.6867839342902,14.472145327264,14.1509867836859,12.2551009320746,11.4422798464928,7.13791021280618,12.8775684120822,15.5612883774196,8.90005103623016,5.17624298578636,9.74645483780792,5.83327662092174,5.47422529447911,10.5930783804842,2.48029949178663,1.93294609979801,8.23185288032532,4.50714382295939,13.4123087069471,9.26436822718127,16.5249195787247,12.6513511696657,8.08725724926842,15.1890274465726,12.950666445761,10.9619568511586,17.2122774869046,9.70766577962871,7.15252102897062,5.51438150697018,19.4770730503856,31.523198037117,32.2044160671491,159.713037079452,15.5938471134675,34.6453661822731,0
"TRIM25",10.4352700200655,12.7760831723015,7.81890873397851,9.51921180926219,11.4430916541157,10.3773903080363,7.57162286886137,7.47562283304197,8.87415864294823,9.09004829088155,11.6709662830647,7.78754465670139,8.08787966529119,8.12204569817326,5.97216415951512,1.36855632361978,10.2101960293824,16.632596591981,5.79883829939402,10.9758038404338,9.01428764591878,6.01241424794179,29.7321584965352,16.5249195787247,22.4079016479671,6.38467677573823,0,12.950666445761,9.67231486866931,7.41169244098026,7.28074933472153,10.7287815434559,7.87768786710025,14.6078047877892,12.7249606755335,18.8469025847521,26.618839513242,13.3661546686864,15.3979405254547,51.6849286747984
"AC015912.3",1.49075286000936,6.38804158615073,3.43269163930764,7.61536944740975,6.84341755785352,7.193418281707,4.605420095493,3.69204229713502,4.43707932147411,11.741312375722,11.4278211521675,8.34379784646578,5.49975817239801,6.0546158840928,2.91663831046087,8.21133794171866,5.1050980146912,4.23109913304779,5.79883829939402,0,4.50714382295939,5.08742744056613,38.3501754520527,44.0664522099326,65.7226971780089,19.1540303272147,7.5945137232863,10.2712182156036,14.508472303004,8.6367655717208,2.42691644490718,8.04658615759194,6.3021502936802,5.9513278765067,6.07327668605006,8.41706329027761,0.591529766960933,7.79692355673376,11.548455394091,0
"COIL",7.45376430004681,14.905430367685,10.6794851000682,12.7829415724378,12.9015249041501,13.5613623343656,15.221303705443,12.5407387117561,12.1537390109943,9.84755231512167,16.047578639214,16.1313425031672,17.469820077029,14.4720086985633,11.8054407804369,15.0541195598175,12.5074901359934,31.9520934530161,7.73178439919203,9.60382836037954,18.0285752918376,12.4873218995714,12.2806741616124,11.0166130524831,11.7936324462985,10.6411279595637,15.1890274465726,11.6109423306823,13.2188303205147,15.86469704309,16.9884151143502,16.3166885973392,7.87768786710025,11.3616259460582,16.7738117995668,17.5660451275359,23.0696609114764,15.5938471134675,7.69897026272736,51.6849286747984
"AC004584.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCPEP1",76.0283958604774,79.8505198268841,75.9006262469133,103.89539746109,129.35181056074,118.986213872826,109.90561855007,95.6269467704226,178.833588304631,141.653252532904,200.837878121072,218.051250387639,165.639775545164,116.219090262952,85.6936113121122,54.7422529447911,139.496803251437,162.532566697077,86.9825744909103,71.3427249628195,63.1000135214315,102.673535618698,102.769852194546,97.3134152969345,71.6195134011582,108.53950518755,144.29576074244,69.6656539840939,122.515988336478,86.4289093737451,72.8074933472153,132.321639035956,85.8667977513928,109.288021004941,92.5451685493342,101.370718756822,59.1529766960933,131.433854242083,100.086613415456,0
"AC004584.3",0,0,0,0,0.112187173079566,0,0,0.152563731286571,0,0,0,0,0.323515186611648,0.147673558148605,0,0,0.25525490073456,0,0,0,0,0,0.430900847775873,0,0,0,0,0,0,0.061253656537027,0.606729111226794,0,0,0,0,0.182979636745166,0,0,0,0
"AC007114.1",7.45376430004681,9.58206237922609,6.48397309646998,5.98350456582195,5.2727971347396,7.54719295129914,6.63492725621872,6.98741889292495,6.75207722833017,6.43878420604109,6.32177340332671,4.72815211299727,8.41139485190284,6.94065723298443,6.94437692966874,8.21133794171866,6.89188231983311,4.08519916294269,7.73178439919203,4.11592644016266,4.50714382295939,6.47490765162962,4.09355805387079,3.67220435082771,2.78758585094328,5.53338653897313,7.5945137232863,5.80547116534116,4.51374693871234,5.69659005794351,4.85383288981435,6.03493961819396,7.08991908039023,4.86926826259639,5.78407303433339,3.29363346141298,2.36611906784373,5.56923111195268,7.69897026272736,0
"AKAP1",20.8705400401311,27.6815135399865,17.7355734697561,28.0136804672573,32.0855315007559,27.2406495585953,40.8243171176752,43.4196379241581,43.0203777690751,38.2539532241265,28.6911254458674,26.9782797035727,30.4104275414949,28.7963438389779,24.7219818696207,28.7396827960153,28.4609214319034,51.5026894470989,11.597676598788,16.4637057606506,18.0285752918376,37.4619656987142,22.8377449321213,29.3776348066217,6.32567558483283,15.7488693801543,7.5945137232863,19.2027123161284,25.1480186585402,17.3960384565157,12.1345822245359,24.8103073192418,18.1186820943306,22.1822220851613,21.9794775304669,25.2511898708328,15.3797739409843,13.3661546686864,7.69897026272736,103.369857349597
"AC007114.2",1.49075286000936,0,0.667467818754263,1.35988740132317,1.12187173079566,0.943399118912393,2.65397090248749,1.76973928292422,0.38583298447601,1.89376006060032,0.972580523588725,0.278126594882193,1.29406074644659,1.62440913963465,1.6666504631205,1.36855632361978,2.16966665624376,2.62619946189173,0,0,9.01428764591878,0.92498680737566,0.646351271663809,0,0.428859361683582,0,0,2.67944823015746,0.967231486866931,1.5925950699627,1.82018733368038,1.34109769293199,0,0.541029806955155,0.289203651716669,1.28085745721616,0.591529766960933,0,0,0
"AC003950.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC091181.2",0,1.06467359769179,0.762820364290586,0.271977480264634,0.224374346159132,0.235849779728098,0.546405774041542,0.518716686374341,0,1.51500804848026,0.729435392691544,0.834379784646578,0.970545559834943,0.29534711629721,0.27777507718675,0,0.638137251836399,0,0,0,0,0,0.430900847775873,0,0,0,0,0.893149410052486,0,0.245014626148108,0,0.894065128621327,0.787768786710025,0.541029806955155,0.289203651716669,0.365959273490331,0.591529766960933,1.11384622239054,0,0
"MSI2",180.381096061133,182.059185205296,102.599338997084,141.972244698139,178.26541802343,190.566622020303,204.199643556096,186.188777662131,147.774033054312,233.31123946596,200.594732990175,153.804006969852,268.517604887667,164.656017335694,278.747289956903,280.554046342054,178.040293262355,105.193878445774,52.1895446945462,64.4828475625484,189.300040564294,145.222928757979,127.977551789434,132.199356629798,39.3478464344686,132.801276935355,220.240897975303,136.65185973803,149.598469968752,129.245215293127,77.6613262370296,147.744262504674,110.287630139404,127.142004634461,173.522191030002,161.388039609236,233.654257949569,182.670780472048,103.936098546819,310.109572048791
"AC007431.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC015845.2",0,1.06467359769179,2.38381363840808,4.07966220396951,0.673123038477396,1.06132400877644,1.63921732212463,1.22050985029257,0.578749476714015,1.13625603636019,0.729435392691544,1.11250637952877,0.647030373223295,0.590694232594419,1.111100308747,0,1.02101960293824,0.145899970105096,0,0,0,1.84997361475132,2.15450423887936,0,0.428859361683582,1.70258047353019,0,0.446574705026243,0.32241049562231,0.796297534981351,0,0.447032564310664,0.787768786710025,1.62308942086546,1.73522191030002,0.731918546980662,0,0,0,0
"MRPS23",73.0468901404587,39.3929231145961,67.2235446031079,75.6097395135683,43.7529975010307,45.8727821571151,45.351679245448,49.0339832355039,50.1582879818813,40.1477132847268,41.8209625143152,50.0627870787946,60.8208550829897,45.7788030260675,56.8050032846903,57.4793655920306,44.5419801781807,53.6911889986754,46.3907063951522,35.6713624814097,22.535719114797,40.699419524529,43.951886473139,38.558145683691,27.3397843073283,40.0106411279596,75.945137232863,47.783493437808,46.749521865235,42.0812620409375,47.9315997869167,45.820837841843,29.1474451082709,49.7747422398742,36.4396601163004,36.5959273490331,30.7595478819685,44.5538488956215,26.9463959195458,0
"CUEDC1",7.45376430004681,19.1641247584522,15.0657021947391,20.3983110198476,21.6521244043562,18.5142077086557,23.4954482837863,19.1009791570787,20.8349811617045,19.6951046302433,15.5612883774196,13.9063297441096,28.1458212352133,23.3324221874796,23.1942189450936,13.6855632361978,22.2071763639067,38.0798921974301,15.4635687983841,10.9758038404338,27.0428629377563,22.1996833770158,17.8823851826987,18.3610217541386,10.5070543612478,17.4514498536845,53.1615960630041,14.2903905608398,16.7653457723601,11.6381947420351,3.64037466736076,14.9755909044072,14.1798381607805,13.5257451738789,19.9550519684502,19.2128618582424,23.0696609114764,21.1630782254202,11.548455394091,51.6849286747984
"AC015845.1",0,0,0.190705091072647,0.271977480264634,0.224374346159132,0.117924889864049,0.468347806321322,0.244101970058513,0,0.378752012120064,0.729435392691544,0,0.647030373223295,0.590694232594419,0.27777507718675,0,0.12762745036728,0,0,0,0,0,0,0,0.107214840420895,0,0,0.446574705026243,0,0.183760969611081,0,0.447032564310664,0,0.541029806955155,0,0.182979636745166,0,2.22769244478107,0,0
"AC015813.4",0,0,0.0953525455363233,0,0.448748692318264,0.235849779728098,0.156115935440441,0.244101970058513,0,0,0.243145130897181,0.278126594882193,0,0.443020674445814,0.138887538593375,0,0,2.62619946189173,0,0,0,0.46249340368783,0,0,0,0,0,0,0.32241049562231,0,0.606729111226794,0.447032564310664,0,0.541029806955155,0,0,0,0,0,51.6849286747984
"VEZF1",58.1393615403651,35.134228723829,27.4615331144611,37.8048697567841,40.1630079624846,41.3916363422812,42.54159240752,41.2532329398888,37.232883001935,39.7689612726068,29.1774157076617,38.3814700937426,33.6455794076113,38.9858193512317,30.9719211063226,28.7396827960153,35.097548851002,53.5452890285703,17.3965148981821,24.695558640976,67.6071573443909,43.474379946656,32.3175635831905,27.5415326312079,21.0141087224955,24.6874168661878,7.5945137232863,28.1342064166533,37.7220279878103,29.4017551377729,25.4826226715254,36.2096377091637,25.9963699614308,40.5772355216366,46.8509915781005,40.9874386309171,48.5054408907965,35.6430791164972,50.0433067077278,103.369857349597
"AC015813.1",11.9260228800749,3.19402079307536,3.90945436698925,4.89559464476341,7.51654059633092,7.42926806143509,8.27414457834335,9.03177289216499,10.4174905808523,13.2563204242023,8.51007958140134,7.78754465670139,6.7938189188446,5.46392165149838,6.52771431388861,0,7.53001957166951,24.6570949477612,7.73178439919203,2.74395096010844,9.01428764591878,7.86238786269311,3.87810762998286,9.18051087706929,3.85973425515224,3.40516094706039,15.1890274465726,7.59176998544613,6.1257994168239,6.06411199716567,4.24710377858756,5.58790705388329,3.1510751468401,8.65647691128247,8.67610955150009,8.41706329027761,6.50682743657026,4.45538488956215,3.84948513136368,51.6849286747984
"SRSF1",79.0099015804962,89.4325822061102,50.8229067708603,61.7388880200719,70.1169831747287,65.3303889846832,74.2331273019295,73.9018714352149,69.8357701901578,72.7203863270524,65.6491853422389,70.3660285051947,68.5852195616693,68.372857422804,70.5548696054344,72.5334851518482,78.873764326979,102.713578953988,44.4577602953542,61.7388966024399,63.1000135214315,64.2865831126084,65.0660280141568,69.7718826657266,42.7787213279373,64.2724128757648,53.1615960630041,57.1615622433591,69.3182565587967,60.1510907193605,52.1787035655043,67.9489497752209,44.1150520557614,54.6440105024706,68.8304691085673,69.3492823264177,59.1529766960933,65.7169271210417,61.5917621018189,0
"AC015813.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC015813.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DYNLL2",56.6486086803558,28.7461871376783,78.6658500674667,64.1866853424536,53.513281558953,41.9812607916015,55.5772730167968,52.2378215925219,60.1899455782575,45.4502414544077,37.6874952890631,47.2815211299727,33.6455794076113,45.9264765842161,35.2774348027172,36.951020737734,44.4143527278134,39.1011919881658,15.4635687983841,37.043337961464,63.1000135214315,42.5493931392803,34.041166974294,49.5747587361742,21.0141087224955,40.0106411279596,45.5670823397178,37.5122752222044,51.5856792995696,37.3034768310494,41.257579563422,45.150288995377,34.6618266152411,33.5438480312196,40.7777148920504,38.2427440797396,18.3374227757889,50.1230800075742,50.0433067077278,0
"OR4D1",0,0,0,0,0.224374346159132,0,0,0.0305127462573142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107214840420895,0,0,2.67944823015746,0,2.45014626148108,4.24710377858756,0.223516282155332,0.787768786710025,0,0,0,0,0,0,0
"OR4D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EPX",0,0,0.0953525455363233,0.271977480264634,0.224374346159132,0.235849779728098,0.0780579677202203,0.213589223801199,0,0,0.486290261794362,0,0.323515186611648,0.29534711629721,0.27777507718675,1.36855632361978,0.12762745036728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606729111226794,0.223516282155332,0.787768786710025,0,0.289203651716669,0,0,0,0,0
"AC005962.1",0,0,0.476762727681616,0,0.112187173079566,0.353774669592147,0.312231870880881,0.518716686374341,0.192916492238005,0.378752012120064,0.243145130897181,0,0.323515186611648,0,0.27777507718675,0,0.38288235110184,0.145899970105096,0,0,0,0.46249340368783,0.215450423887936,0,0.214429680841791,0.425645118382549,0,0,0,0.061253656537027,0,0,0,0,0.578407303433339,0.548938910235497,1.18305953392187,0,0,0
"MKS1",5.96301144003745,1.06467359769179,4.1001594580619,5.71152708555732,6.05810734629656,8.01889251075534,7.18133303026026,7.7502375493578,9.25999162742424,7.19628823028122,7.53749905781262,4.72815211299727,6.7938189188446,5.75926876779559,5.83327662092174,5.47422529447911,7.40239212130223,6.56549865472933,5.79883829939402,1.37197548005422,13.5214314688782,6.01241424794179,5.38626059719841,11.0166130524831,3.43087489346865,5.10774142059058,0,2.23287352513122,7.09303090369083,5.57408274486946,6.67402022349474,5.58790705388329,4.72661272026015,2.70514903477577,7.23009129291674,6.40428728608079,5.91529766960933,2.22769244478107,3.84948513136368,0
"LPO",0,0,0,0.271977480264634,0.224374346159132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061253656537027,0,0,0,0,0,0,0,0,0,0
"AC005962.2",0,1.06467359769179,0,0.271977480264634,0,0.117924889864049,0.156115935440441,0.0915382387719425,0.192916492238005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646351271663809,1.83610217541386,0.750503882946268,0.425645118382549,0,0.893149410052486,0.32241049562231,0.122507313074054,1.21345822245359,0,0,0,0,0,0,0,3.84948513136368,0
"AC004687.3",0,0,0,0,0.112187173079566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72360339110349,0,1.17936324462985,0.425645118382549,0,0,0,0,0,0,0,0.541029806955155,0,0,0,0,0,0
"TSPOAP1",7.45376430004681,14.905430367685,4.38621709467087,5.43954960529268,11.4430916541157,9.31606629925988,11.2403473517117,10.5268974587734,10.2245740886143,9.09004829088155,11.6709662830647,8.90005103623016,4.52921261256307,10.0418019541051,6.80548939107536,4.10566897085933,10.7207058308515,16.9243965321911,11.597676598788,8.23185288032532,4.50714382295939,7.39989445900528,8.83346737940539,3.67220435082771,4.28859361683582,7.23596701250333,0,7.14519528041989,8.70508338180238,6.1253656537027,7.88747844594832,8.71713500405794,3.93884393355013,2.70514903477577,6.36248033776673,5.8553483758453,2.36611906784373,5.56923111195268,7.69897026272736,0
"TSPOAP1-AS1",1.49075286000936,1.06467359769179,1.04887800089956,1.90384236185244,3.02905367314828,1.41509867836859,2.34173903160661,2.77665990941559,1.35041544566603,4.54502414544077,3.16088670166336,0.834379784646578,2.58812149289318,1.62440913963465,1.111100308747,5.47422529447911,2.04203920587648,1.02129979073567,3.86589219959601,0,13.5214314688782,1.84997361475132,2.80085551054317,1.83610217541386,5.36074202104477,3.83080606544294,7.5945137232863,15.6301146759185,5.15856792995696,9.73933138938729,12.7413113357627,6.48197218250462,1.57553757342005,1.62308942086546,2.60283286545003,2.37873527768715,0.591529766960933,1.11384622239054,0,51.6849286747984
"AC004687.1",0,0,1.04887800089956,0.543954960529268,0.448748692318264,1.41509867836859,0.312231870880881,0.701793163918226,0.38583298447601,0.757504024240129,0.729435392691544,0.834379784646578,0.323515186611648,0.147673558148605,0.27777507718675,0,0.38288235110184,0,1.93294609979801,2.74395096010844,0,0.46249340368783,17.8823851826987,12.852715227897,34.3087489346865,6.81032189412078,7.5945137232863,16.0766893809447,7.41544139931314,5.94160468409162,15.7749568918966,14.0815257757859,5.51438150697018,0,0.289203651716669,0.731918546980662,0.591529766960933,1.11384622239054,0,0
"SUPT4H1",38.7595743602434,48.9749854938222,61.5023918709285,50.5878113292219,49.362356155009,52.71242576923,43.6344039556031,43.1755359540996,56.7174487179734,41.283969321087,43.0366881688011,52.8440530276166,43.6745501925724,41.2009227234607,40.2773861920787,45.1623586794526,43.776215475977,35.7454926757486,57.9883829939402,57.6229701622773,40.5642944066345,48.5618073872221,77.3467021757692,64.263576139485,101.103594516904,59.5903165735568,75.945137232863,63.8601828187527,58.0338892120159,51.8205934303248,64.920014901267,50.514679767105,40.1762081222113,55.7260701163809,39.0424929817504,50.3194001049205,37.2663753185388,59.0338497866984,46.1938215763642,103.369857349597
"RNF43",11.9260228800749,11.7114095746097,8.29567146166012,10.3351442500561,20.1936911543219,15.3302356823264,21.622057058501,20.687641962459,18.7128997470865,26.8913928605246,16.7770140319055,16.1313425031672,19.7344263833105,16.6871120707923,12.0832158576236,8.21133794171866,19.2717450054593,57.4845882214079,9.66473049899004,4.11592644016266,13.5214314688782,10.1748548811323,6.67896314052603,11.0166130524831,2.3587264892597,8.93854748603352,53.1615960630041,8.03834469047237,7.73785189493545,7.28918512790621,7.28074933472153,11.3993303899219,5.51438150697018,7.03338749041701,10.9897387652334,8.60004292702278,1.7745893008828,6.68307733434322,0,0
"HSF5",0,0,0,0.271977480264634,0.224374346159132,0.235849779728098,0.312231870880881,0.122050985029257,0,0,0.243145130897181,0.278126594882193,0,0,0.138887538593375,0,0.12762745036728,0,0,0,0,0.46249340368783,0.215450423887936,0,0,0,0,1.33972411507873,0.32241049562231,0.551282908833243,0,1.34109769293199,0,0.541029806955155,0.289203651716669,0.365959273490331,0,0,3.84948513136368,0
"MTMR4",7.45376430004681,10.6467359769179,16.5913429233202,14.142828973761,14.8087068465027,11.3207894269487,14.6748979314014,13.1815063831597,9.45290811966224,15.9075845090427,10.4552406285788,10.8469372004055,12.2935770912426,10.4848226285509,12.4998784734037,19.1597885306769,11.6140979834225,13.4227972496688,9.66473049899004,2.74395096010844,13.5214314688782,15.2622823216984,10.341620346621,12.852715227897,5.89681622314925,8.93854748603352,0,12.0575170357086,9.349904373047,12.8020142162386,15.7749568918966,14.9755909044072,11.0287630139404,10.8205961391031,14.4601825858335,14.8213505763584,15.3797739409843,11.1384622239054,11.548455394091,0
"SEPTIN4-AS1",0,0,0.858172909826909,2.71977480264634,1.23405890387523,1.65094845809669,1.87339122528529,1.89179026795348,0.578749476714015,1.51500804848026,0.972580523588725,1.39063297441096,0.970545559834943,1.47673558148605,1.94442554030725,4.10566897085933,1.53152940440736,0,1.93294609979801,1.37197548005422,4.50714382295939,1.84997361475132,0.215450423887936,1.83610217541386,0.428859361683582,1.27693535514765,0,0.893149410052486,0.967231486866931,1.04131216112946,0.606729111226794,1.34109769293199,0.787768786710025,0.541029806955155,1.44601825858335,1.28085745721616,0.591529766960933,2.22769244478107,3.84948513136368,0
"SEPTIN4",4.47225858002809,3.19402079307536,2.19310854733544,5.98350456582195,4.15092540394394,5.54246982361031,5.30794180497498,4.9430648936849,5.40166178266414,3.78752012120064,5.34919287973799,4.72815211299727,2.58812149289318,5.02090097705256,5.83327662092174,8.21133794171866,2.29729410661104,0,9.66473049899004,24.695558640976,13.5214314688782,27.287110817582,4.95535974942254,18.3610217541386,2.68037101052239,6.81032189412078,0,5.80547116534116,5.15856792995696,3.92023401836973,2.42691644490718,2.90571166801931,4.72661272026015,8.11544710432732,3.47044382060003,7.50216510655179,19.5204823097108,6.68307733434322,127.033009335001,0
"TEX14",1.49075286000936,23.4228191492193,6.00721036878837,11.6950316513793,24.7933652505841,11.7924889864049,11.6306371903128,7.62818656432854,8.29540916623421,18.1800965817631,33.0677378020166,11.4031903901699,18.4403656368639,6.94065723298443,11.3887781646567,12.317006912578,14.1666469907681,0,1.93294609979801,0,13.5214314688782,10.1748548811323,74.1149458174501,60.5913717886573,75.5864624967313,26.8156424581006,0,25.0081834814696,15.1532932942486,21.4387797879594,12.7413113357627,16.9872374438052,5.51438150697018,8.65647691128247,9.83292415836676,11.3447374782003,5.3237679026484,11.1384622239054,15.3979405254547,0
"AC011195.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536074202104477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAD51C",29.8150572001872,24.4874927469111,18.4030412885104,23.3900633027585,21.6521244043562,24.8821517613144,22.4806947034234,25.4781431248573,27.3941418977967,25.3763848120443,27.9616900531758,28.6470392728658,39.1453375800093,26.8765875830461,40.4162737306721,27.3711264723955,25.6531175238233,23.4898951869205,27.0612453971721,28.8114850811386,18.0285752918376,27.7496042212698,20.6832406932419,22.0332261049663,83.1987161666149,40.4362862463421,30.3780548931452,26.7944823015746,30.6289970841195,25.7265357455513,27.9095391164325,23.4692096263098,23.6330636013008,17.8539836295201,19.6658483167335,25.8001287810683,23.6611906784373,22.2769244478107,11.548455394091,51.6849286747984
"PPM1E",7.45376430004681,3.19402079307536,3.33733909377131,5.43954960529268,5.83373300013743,7.07549339184295,8.74249238466467,12.0220220253818,3.27958036804608,1.89376006060032,6.32177340332671,5.84065849252604,22.969578249427,4.43020674445814,24.3053192538406,52.0051402975515,5.48798036579304,0.291799940210192,3.86589219959601,1.37197548005422,0,8.78737467006877,4.30900847775873,5.50830652624157,1.28657808505075,8.51290236765097,0,3.57259764020994,6.1257994168239,5.39032177525837,1.82018733368038,6.03493961819396,7.08991908039023,4.86926826259639,10.1221278100834,5.67236873910013,3.5491786017656,4.45538488956215,0,0
"AC100832.2",0,0,0,0,0,0,0.156115935440441,0.0305127462573142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRIM37",17.8890343201123,13.8407567699932,11.0608952822135,16.0466713356134,13.4624607695479,17.6887334796074,14.7529558991216,12.4797132192415,10.2245740886143,12.4988163999621,14.3455627229337,11.4031903901699,18.4403656368639,19.9359303500616,13.8887538593375,8.21133794171866,12.5074901359934,14.8817969507198,7.73178439919203,9.60382836037954,18.0285752918376,15.2622823216984,9.69526907495714,12.852715227897,9.22047627619701,12.3437084330939,0,12.5040917407348,10.3171358599139,12.9857751858497,15.1682277806699,11.8463629542326,7.08991908039023,12.4436855599686,15.6169971927002,15.3702894865939,21.2950716105936,10.0246160015148,30.7958810509094,0
"AC099850.1",1.49075286000936,2.12934719538358,0.190705091072647,1.90384236185244,1.23405890387523,0.589624449320246,1.63921732212463,1.49512456660839,0.578749476714015,0.757504024240129,1.21572565448591,0.278126594882193,0.323515186611648,1.47673558148605,0.972212770153624,0,1.02101960293824,0.145899970105096,3.86589219959601,4.11592644016266,9.01428764591878,2.31246701843915,0.430900847775873,0,0.643289042525373,1.70258047353019,7.5945137232863,1.33972411507873,0.967231486866931,1.16381947420351,0,0.894065128621327,0,1.62308942086546,0.867610955150009,1.82979636745166,0.591529766960933,0,0,0
